split,orig_split,weather,sequence,frame,rgb_path,nir_path,mask_path
train,val,SNOW,192,00000043,IDDAW/val/SNOW/rgb/192/00000043_rgb.png,IDDAW/val/SNOW/nir/192/00000043_nir.png,IDDAW/val/SNOW/gtSeg/192/00000043_mask.json
train,val,SNOW,192,00000019,IDDAW/val/SNOW/rgb/192/00000019_rgb.png,IDDAW/val/SNOW/nir/192/00000019_nir.png,IDDAW/val/SNOW/gtSeg/192/00000019_mask.json
train,val,SNOW,192,00000006,IDDAW/val/SNOW/rgb/192/00000006_rgb.png,IDDAW/val/SNOW/nir/192/00000006_nir.png,IDDAW/val/SNOW/gtSeg/192/00000006_mask.json
train,val,SNOW,192,00000028,IDDAW/val/SNOW/rgb/192/00000028_rgb.png,IDDAW/val/SNOW/nir/192/00000028_nir.png,IDDAW/val/SNOW/gtSeg/192/00000028_mask.json
train,val,SNOW,192,00000063,IDDAW/val/SNOW/rgb/192/00000063_rgb.png,IDDAW/val/SNOW/nir/192/00000063_nir.png,IDDAW/val/SNOW/gtSeg/192/00000063_mask.json
train,val,SNOW,192,00000044,IDDAW/val/SNOW/rgb/192/00000044_rgb.png,IDDAW/val/SNOW/nir/192/00000044_nir.png,IDDAW/val/SNOW/gtSeg/192/00000044_mask.json
train,val,SNOW,192,00000007,IDDAW/val/SNOW/rgb/192/00000007_rgb.png,IDDAW/val/SNOW/nir/192/00000007_nir.png,IDDAW/val/SNOW/gtSeg/192/00000007_mask.json
train,val,SNOW,192,00000065,IDDAW/val/SNOW/rgb/192/00000065_rgb.png,IDDAW/val/SNOW/nir/192/00000065_nir.png,IDDAW/val/SNOW/gtSeg/192/00000065_mask.json
train,val,SNOW,192,00000035,IDDAW/val/SNOW/rgb/192/00000035_rgb.png,IDDAW/val/SNOW/nir/192/00000035_nir.png,IDDAW/val/SNOW/gtSeg/192/00000035_mask.json
train,val,SNOW,192,00000021,IDDAW/val/SNOW/rgb/192/00000021_rgb.png,IDDAW/val/SNOW/nir/192/00000021_nir.png,IDDAW/val/SNOW/gtSeg/192/00000021_mask.json
train,val,SNOW,192,00000071,IDDAW/val/SNOW/rgb/192/00000071_rgb.png,IDDAW/val/SNOW/nir/192/00000071_nir.png,IDDAW/val/SNOW/gtSeg/192/00000071_mask.json
train,val,SNOW,192,00000054,IDDAW/val/SNOW/rgb/192/00000054_rgb.png,IDDAW/val/SNOW/nir/192/00000054_nir.png,IDDAW/val/SNOW/gtSeg/192/00000054_mask.json
train,val,SNOW,192,00000042,IDDAW/val/SNOW/rgb/192/00000042_rgb.png,IDDAW/val/SNOW/nir/192/00000042_nir.png,IDDAW/val/SNOW/gtSeg/192/00000042_mask.json
train,val,SNOW,192,00000041,IDDAW/val/SNOW/rgb/192/00000041_rgb.png,IDDAW/val/SNOW/nir/192/00000041_nir.png,IDDAW/val/SNOW/gtSeg/192/00000041_mask.json
train,val,SNOW,192,00000027,IDDAW/val/SNOW/rgb/192/00000027_rgb.png,IDDAW/val/SNOW/nir/192/00000027_nir.png,IDDAW/val/SNOW/gtSeg/192/00000027_mask.json
train,val,SNOW,192,00000084,IDDAW/val/SNOW/rgb/192/00000084_rgb.png,IDDAW/val/SNOW/nir/192/00000084_nir.png,IDDAW/val/SNOW/gtSeg/192/00000084_mask.json
train,val,SNOW,192,00000037,IDDAW/val/SNOW/rgb/192/00000037_rgb.png,IDDAW/val/SNOW/nir/192/00000037_nir.png,IDDAW/val/SNOW/gtSeg/192/00000037_mask.json
train,val,SNOW,192,00000026,IDDAW/val/SNOW/rgb/192/00000026_rgb.png,IDDAW/val/SNOW/nir/192/00000026_nir.png,IDDAW/val/SNOW/gtSeg/192/00000026_mask.json
train,val,SNOW,192,00000068,IDDAW/val/SNOW/rgb/192/00000068_rgb.png,IDDAW/val/SNOW/nir/192/00000068_nir.png,IDDAW/val/SNOW/gtSeg/192/00000068_mask.json
train,val,SNOW,192,00000072,IDDAW/val/SNOW/rgb/192/00000072_rgb.png,IDDAW/val/SNOW/nir/192/00000072_nir.png,IDDAW/val/SNOW/gtSeg/192/00000072_mask.json
train,val,SNOW,192,00000033,IDDAW/val/SNOW/rgb/192/00000033_rgb.png,IDDAW/val/SNOW/nir/192/00000033_nir.png,IDDAW/val/SNOW/gtSeg/192/00000033_mask.json
train,val,SNOW,192,00000074,IDDAW/val/SNOW/rgb/192/00000074_rgb.png,IDDAW/val/SNOW/nir/192/00000074_nir.png,IDDAW/val/SNOW/gtSeg/192/00000074_mask.json
train,val,SNOW,192,00000056,IDDAW/val/SNOW/rgb/192/00000056_rgb.png,IDDAW/val/SNOW/nir/192/00000056_nir.png,IDDAW/val/SNOW/gtSeg/192/00000056_mask.json
train,val,SNOW,192,00000055,IDDAW/val/SNOW/rgb/192/00000055_rgb.png,IDDAW/val/SNOW/nir/192/00000055_nir.png,IDDAW/val/SNOW/gtSeg/192/00000055_mask.json
train,val,SNOW,192,00000048,IDDAW/val/SNOW/rgb/192/00000048_rgb.png,IDDAW/val/SNOW/nir/192/00000048_nir.png,IDDAW/val/SNOW/gtSeg/192/00000048_mask.json
train,train,FOG,78,00000001,IDDAW/train/FOG/rgb/78/00000001_rgb.png,IDDAW/train/FOG/nir/78/00000001_nir.png,IDDAW/train/FOG/gtSeg/78/00000001_mask.json
train,train,FOG,78,00000000,IDDAW/train/FOG/rgb/78/00000000_rgb.png,IDDAW/train/FOG/nir/78/00000000_nir.png,IDDAW/train/FOG/gtSeg/78/00000000_mask.json
train,train,FOG,78,00000002,IDDAW/train/FOG/rgb/78/00000002_rgb.png,IDDAW/train/FOG/nir/78/00000002_nir.png,IDDAW/train/FOG/gtSeg/78/00000002_mask.json
train,train,LOWLIGHT,154,00000000,IDDAW/train/LOWLIGHT/rgb/154/00000000_rgb.png,IDDAW/train/LOWLIGHT/nir/154/00000000_nir.png,IDDAW/train/LOWLIGHT/gtSeg/154/00000000_mask.json
train,train,FOG,71,00000000,IDDAW/train/FOG/rgb/71/00000000_rgb.png,IDDAW/train/FOG/nir/71/00000000_nir.png,IDDAW/train/FOG/gtSeg/71/00000000_mask.json
train,train,FOG,71,00000002,IDDAW/train/FOG/rgb/71/00000002_rgb.png,IDDAW/train/FOG/nir/71/00000002_nir.png,IDDAW/train/FOG/gtSeg/71/00000002_mask.json
train,train,FOG,71,00000001,IDDAW/train/FOG/rgb/71/00000001_rgb.png,IDDAW/train/FOG/nir/71/00000001_nir.png,IDDAW/train/FOG/gtSeg/71/00000001_mask.json
train,train,LOWLIGHT,112,00000006,IDDAW/train/LOWLIGHT/rgb/112/00000006_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000006_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000006_mask.json
train,train,LOWLIGHT,112,00000010,IDDAW/train/LOWLIGHT/rgb/112/00000010_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000010_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000010_mask.json
train,train,LOWLIGHT,112,00000014,IDDAW/train/LOWLIGHT/rgb/112/00000014_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000014_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000014_mask.json
train,train,LOWLIGHT,112,00000004,IDDAW/train/LOWLIGHT/rgb/112/00000004_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000004_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000004_mask.json
train,train,LOWLIGHT,112,00000015,IDDAW/train/LOWLIGHT/rgb/112/00000015_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000015_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000015_mask.json
train,train,LOWLIGHT,112,00000011,IDDAW/train/LOWLIGHT/rgb/112/00000011_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000011_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000011_mask.json
train,train,LOWLIGHT,112,00000007,IDDAW/train/LOWLIGHT/rgb/112/00000007_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000007_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000007_mask.json
train,train,LOWLIGHT,112,00000002,IDDAW/train/LOWLIGHT/rgb/112/00000002_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000002_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000002_mask.json
train,train,LOWLIGHT,112,00000000,IDDAW/train/LOWLIGHT/rgb/112/00000000_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000000_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000000_mask.json
train,train,LOWLIGHT,112,00000003,IDDAW/train/LOWLIGHT/rgb/112/00000003_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000003_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000003_mask.json
train,train,LOWLIGHT,112,00000017,IDDAW/train/LOWLIGHT/rgb/112/00000017_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000017_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000017_mask.json
train,train,LOWLIGHT,112,00000013,IDDAW/train/LOWLIGHT/rgb/112/00000013_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000013_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000013_mask.json
train,train,LOWLIGHT,112,00000005,IDDAW/train/LOWLIGHT/rgb/112/00000005_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000005_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000005_mask.json
train,train,LOWLIGHT,112,00000001,IDDAW/train/LOWLIGHT/rgb/112/00000001_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000001_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000001_mask.json
train,train,LOWLIGHT,112,00000009,IDDAW/train/LOWLIGHT/rgb/112/00000009_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000009_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000009_mask.json
train,train,LOWLIGHT,112,00000012,IDDAW/train/LOWLIGHT/rgb/112/00000012_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000012_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000012_mask.json
train,train,LOWLIGHT,112,00000008,IDDAW/train/LOWLIGHT/rgb/112/00000008_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000008_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000008_mask.json
train,train,LOWLIGHT,112,00000018,IDDAW/train/LOWLIGHT/rgb/112/00000018_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000018_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000018_mask.json
train,train,LOWLIGHT,112,00000016,IDDAW/train/LOWLIGHT/rgb/112/00000016_rgb.png,IDDAW/train/LOWLIGHT/nir/112/00000016_nir.png,IDDAW/train/LOWLIGHT/gtSeg/112/00000016_mask.json
train,train,LOWLIGHT,159,00000013,IDDAW/train/LOWLIGHT/rgb/159/00000013_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000013_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000013_mask.json
train,train,LOWLIGHT,159,00000006,IDDAW/train/LOWLIGHT/rgb/159/00000006_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000006_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000006_mask.json
train,train,LOWLIGHT,159,00000011,IDDAW/train/LOWLIGHT/rgb/159/00000011_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000011_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000011_mask.json
train,train,LOWLIGHT,159,00000008,IDDAW/train/LOWLIGHT/rgb/159/00000008_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000008_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000008_mask.json
train,train,LOWLIGHT,159,00000002,IDDAW/train/LOWLIGHT/rgb/159/00000002_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000002_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000002_mask.json
train,train,LOWLIGHT,159,00000004,IDDAW/train/LOWLIGHT/rgb/159/00000004_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000004_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000004_mask.json
train,train,LOWLIGHT,159,00000015,IDDAW/train/LOWLIGHT/rgb/159/00000015_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000015_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000015_mask.json
train,train,LOWLIGHT,159,00000000,IDDAW/train/LOWLIGHT/rgb/159/00000000_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000000_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000000_mask.json
train,train,LOWLIGHT,159,00000007,IDDAW/train/LOWLIGHT/rgb/159/00000007_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000007_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000007_mask.json
train,train,LOWLIGHT,159,00000009,IDDAW/train/LOWLIGHT/rgb/159/00000009_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000009_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000009_mask.json
train,train,LOWLIGHT,159,00000014,IDDAW/train/LOWLIGHT/rgb/159/00000014_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000014_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000014_mask.json
train,train,LOWLIGHT,159,00000003,IDDAW/train/LOWLIGHT/rgb/159/00000003_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000003_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000003_mask.json
train,train,LOWLIGHT,159,00000010,IDDAW/train/LOWLIGHT/rgb/159/00000010_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000010_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000010_mask.json
train,train,LOWLIGHT,159,00000012,IDDAW/train/LOWLIGHT/rgb/159/00000012_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000012_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000012_mask.json
train,train,LOWLIGHT,159,00000001,IDDAW/train/LOWLIGHT/rgb/159/00000001_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000001_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000001_mask.json
train,train,LOWLIGHT,159,00000005,IDDAW/train/LOWLIGHT/rgb/159/00000005_rgb.png,IDDAW/train/LOWLIGHT/nir/159/00000005_nir.png,IDDAW/train/LOWLIGHT/gtSeg/159/00000005_mask.json
train,train,FOG,101,00000000,IDDAW/train/FOG/rgb/101/00000000_rgb.png,IDDAW/train/FOG/nir/101/00000000_nir.png,IDDAW/train/FOG/gtSeg/101/00000000_mask.json
train,train,FOG,101,00000005,IDDAW/train/FOG/rgb/101/00000005_rgb.png,IDDAW/train/FOG/nir/101/00000005_nir.png,IDDAW/train/FOG/gtSeg/101/00000005_mask.json
train,train,FOG,101,00000012,IDDAW/train/FOG/rgb/101/00000012_rgb.png,IDDAW/train/FOG/nir/101/00000012_nir.png,IDDAW/train/FOG/gtSeg/101/00000012_mask.json
train,train,FOG,101,00000009,IDDAW/train/FOG/rgb/101/00000009_rgb.png,IDDAW/train/FOG/nir/101/00000009_nir.png,IDDAW/train/FOG/gtSeg/101/00000009_mask.json
train,train,FOG,101,00000007,IDDAW/train/FOG/rgb/101/00000007_rgb.png,IDDAW/train/FOG/nir/101/00000007_nir.png,IDDAW/train/FOG/gtSeg/101/00000007_mask.json
train,train,FOG,101,00000003,IDDAW/train/FOG/rgb/101/00000003_rgb.png,IDDAW/train/FOG/nir/101/00000003_nir.png,IDDAW/train/FOG/gtSeg/101/00000003_mask.json
train,train,FOG,101,00000011,IDDAW/train/FOG/rgb/101/00000011_rgb.png,IDDAW/train/FOG/nir/101/00000011_nir.png,IDDAW/train/FOG/gtSeg/101/00000011_mask.json
train,train,FOG,101,00000004,IDDAW/train/FOG/rgb/101/00000004_rgb.png,IDDAW/train/FOG/nir/101/00000004_nir.png,IDDAW/train/FOG/gtSeg/101/00000004_mask.json
train,train,FOG,101,00000010,IDDAW/train/FOG/rgb/101/00000010_rgb.png,IDDAW/train/FOG/nir/101/00000010_nir.png,IDDAW/train/FOG/gtSeg/101/00000010_mask.json
train,train,FOG,101,00000001,IDDAW/train/FOG/rgb/101/00000001_rgb.png,IDDAW/train/FOG/nir/101/00000001_nir.png,IDDAW/train/FOG/gtSeg/101/00000001_mask.json
train,train,FOG,101,00000006,IDDAW/train/FOG/rgb/101/00000006_rgb.png,IDDAW/train/FOG/nir/101/00000006_nir.png,IDDAW/train/FOG/gtSeg/101/00000006_mask.json
train,train,FOG,101,00000014,IDDAW/train/FOG/rgb/101/00000014_rgb.png,IDDAW/train/FOG/nir/101/00000014_nir.png,IDDAW/train/FOG/gtSeg/101/00000014_mask.json
train,train,FOG,101,00000008,IDDAW/train/FOG/rgb/101/00000008_rgb.png,IDDAW/train/FOG/nir/101/00000008_nir.png,IDDAW/train/FOG/gtSeg/101/00000008_mask.json
train,train,FOG,101,00000002,IDDAW/train/FOG/rgb/101/00000002_rgb.png,IDDAW/train/FOG/nir/101/00000002_nir.png,IDDAW/train/FOG/gtSeg/101/00000002_mask.json
train,train,FOG,101,00000013,IDDAW/train/FOG/rgb/101/00000013_rgb.png,IDDAW/train/FOG/nir/101/00000013_nir.png,IDDAW/train/FOG/gtSeg/101/00000013_mask.json
train,train,FOG,67,00000081,IDDAW/train/FOG/rgb/67/00000081_rgb.png,IDDAW/train/FOG/nir/67/00000081_nir.png,IDDAW/train/FOG/gtSeg/67/00000081_mask.json
train,train,FOG,67,00000083,IDDAW/train/FOG/rgb/67/00000083_rgb.png,IDDAW/train/FOG/nir/67/00000083_nir.png,IDDAW/train/FOG/gtSeg/67/00000083_mask.json
train,train,FOG,67,00000093,IDDAW/train/FOG/rgb/67/00000093_rgb.png,IDDAW/train/FOG/nir/67/00000093_nir.png,IDDAW/train/FOG/gtSeg/67/00000093_mask.json
train,train,FOG,67,00000010,IDDAW/train/FOG/rgb/67/00000010_rgb.png,IDDAW/train/FOG/nir/67/00000010_nir.png,IDDAW/train/FOG/gtSeg/67/00000010_mask.json
train,train,FOG,67,00000047,IDDAW/train/FOG/rgb/67/00000047_rgb.png,IDDAW/train/FOG/nir/67/00000047_nir.png,IDDAW/train/FOG/gtSeg/67/00000047_mask.json
train,train,FOG,67,00000082,IDDAW/train/FOG/rgb/67/00000082_rgb.png,IDDAW/train/FOG/nir/67/00000082_nir.png,IDDAW/train/FOG/gtSeg/67/00000082_mask.json
train,train,FOG,67,00000001,IDDAW/train/FOG/rgb/67/00000001_rgb.png,IDDAW/train/FOG/nir/67/00000001_nir.png,IDDAW/train/FOG/gtSeg/67/00000001_mask.json
train,train,FOG,67,00000028,IDDAW/train/FOG/rgb/67/00000028_rgb.png,IDDAW/train/FOG/nir/67/00000028_nir.png,IDDAW/train/FOG/gtSeg/67/00000028_mask.json
train,train,FOG,67,00000055,IDDAW/train/FOG/rgb/67/00000055_rgb.png,IDDAW/train/FOG/nir/67/00000055_nir.png,IDDAW/train/FOG/gtSeg/67/00000055_mask.json
train,train,FOG,67,00000097,IDDAW/train/FOG/rgb/67/00000097_rgb.png,IDDAW/train/FOG/nir/67/00000097_nir.png,IDDAW/train/FOG/gtSeg/67/00000097_mask.json
train,train,FOG,67,00000080,IDDAW/train/FOG/rgb/67/00000080_rgb.png,IDDAW/train/FOG/nir/67/00000080_nir.png,IDDAW/train/FOG/gtSeg/67/00000080_mask.json
train,train,FOG,67,00000075,IDDAW/train/FOG/rgb/67/00000075_rgb.png,IDDAW/train/FOG/nir/67/00000075_nir.png,IDDAW/train/FOG/gtSeg/67/00000075_mask.json
train,train,FOG,67,00000063,IDDAW/train/FOG/rgb/67/00000063_rgb.png,IDDAW/train/FOG/nir/67/00000063_nir.png,IDDAW/train/FOG/gtSeg/67/00000063_mask.json
train,train,FOG,67,00000072,IDDAW/train/FOG/rgb/67/00000072_rgb.png,IDDAW/train/FOG/nir/67/00000072_nir.png,IDDAW/train/FOG/gtSeg/67/00000072_mask.json
train,train,FOG,67,00000000,IDDAW/train/FOG/rgb/67/00000000_rgb.png,IDDAW/train/FOG/nir/67/00000000_nir.png,IDDAW/train/FOG/gtSeg/67/00000000_mask.json
train,train,FOG,67,00000016,IDDAW/train/FOG/rgb/67/00000016_rgb.png,IDDAW/train/FOG/nir/67/00000016_nir.png,IDDAW/train/FOG/gtSeg/67/00000016_mask.json
train,train,FOG,67,00000096,IDDAW/train/FOG/rgb/67/00000096_rgb.png,IDDAW/train/FOG/nir/67/00000096_nir.png,IDDAW/train/FOG/gtSeg/67/00000096_mask.json
train,train,FOG,67,00000052,IDDAW/train/FOG/rgb/67/00000052_rgb.png,IDDAW/train/FOG/nir/67/00000052_nir.png,IDDAW/train/FOG/gtSeg/67/00000052_mask.json
train,train,FOG,67,00000029,IDDAW/train/FOG/rgb/67/00000029_rgb.png,IDDAW/train/FOG/nir/67/00000029_nir.png,IDDAW/train/FOG/gtSeg/67/00000029_mask.json
train,train,FOG,67,00000098,IDDAW/train/FOG/rgb/67/00000098_rgb.png,IDDAW/train/FOG/nir/67/00000098_nir.png,IDDAW/train/FOG/gtSeg/67/00000098_mask.json
train,train,FOG,67,00000089,IDDAW/train/FOG/rgb/67/00000089_rgb.png,IDDAW/train/FOG/nir/67/00000089_nir.png,IDDAW/train/FOG/gtSeg/67/00000089_mask.json
train,train,FOG,67,00000054,IDDAW/train/FOG/rgb/67/00000054_rgb.png,IDDAW/train/FOG/nir/67/00000054_nir.png,IDDAW/train/FOG/gtSeg/67/00000054_mask.json
train,train,FOG,67,00000078,IDDAW/train/FOG/rgb/67/00000078_rgb.png,IDDAW/train/FOG/nir/67/00000078_nir.png,IDDAW/train/FOG/gtSeg/67/00000078_mask.json
train,train,FOG,67,00000056,IDDAW/train/FOG/rgb/67/00000056_rgb.png,IDDAW/train/FOG/nir/67/00000056_nir.png,IDDAW/train/FOG/gtSeg/67/00000056_mask.json
train,train,FOG,67,00000043,IDDAW/train/FOG/rgb/67/00000043_rgb.png,IDDAW/train/FOG/nir/67/00000043_nir.png,IDDAW/train/FOG/gtSeg/67/00000043_mask.json
train,train,FOG,67,00000051,IDDAW/train/FOG/rgb/67/00000051_rgb.png,IDDAW/train/FOG/nir/67/00000051_nir.png,IDDAW/train/FOG/gtSeg/67/00000051_mask.json
train,train,FOG,67,00000017,IDDAW/train/FOG/rgb/67/00000017_rgb.png,IDDAW/train/FOG/nir/67/00000017_nir.png,IDDAW/train/FOG/gtSeg/67/00000017_mask.json
train,train,FOG,67,00000117,IDDAW/train/FOG/rgb/67/00000117_rgb.png,IDDAW/train/FOG/nir/67/00000117_nir.png,IDDAW/train/FOG/gtSeg/67/00000117_mask.json
train,train,FOG,67,00000108,IDDAW/train/FOG/rgb/67/00000108_rgb.png,IDDAW/train/FOG/nir/67/00000108_nir.png,IDDAW/train/FOG/gtSeg/67/00000108_mask.json
train,train,FOG,67,00000057,IDDAW/train/FOG/rgb/67/00000057_rgb.png,IDDAW/train/FOG/nir/67/00000057_nir.png,IDDAW/train/FOG/gtSeg/67/00000057_mask.json
train,train,FOG,67,00000115,IDDAW/train/FOG/rgb/67/00000115_rgb.png,IDDAW/train/FOG/nir/67/00000115_nir.png,IDDAW/train/FOG/gtSeg/67/00000115_mask.json
train,train,FOG,67,00000088,IDDAW/train/FOG/rgb/67/00000088_rgb.png,IDDAW/train/FOG/nir/67/00000088_nir.png,IDDAW/train/FOG/gtSeg/67/00000088_mask.json
train,train,FOG,67,00000086,IDDAW/train/FOG/rgb/67/00000086_rgb.png,IDDAW/train/FOG/nir/67/00000086_nir.png,IDDAW/train/FOG/gtSeg/67/00000086_mask.json
train,train,FOG,67,00000011,IDDAW/train/FOG/rgb/67/00000011_rgb.png,IDDAW/train/FOG/nir/67/00000011_nir.png,IDDAW/train/FOG/gtSeg/67/00000011_mask.json
train,train,FOG,67,00000035,IDDAW/train/FOG/rgb/67/00000035_rgb.png,IDDAW/train/FOG/nir/67/00000035_nir.png,IDDAW/train/FOG/gtSeg/67/00000035_mask.json
train,train,FOG,67,00000024,IDDAW/train/FOG/rgb/67/00000024_rgb.png,IDDAW/train/FOG/nir/67/00000024_nir.png,IDDAW/train/FOG/gtSeg/67/00000024_mask.json
train,train,FOG,67,00000106,IDDAW/train/FOG/rgb/67/00000106_rgb.png,IDDAW/train/FOG/nir/67/00000106_nir.png,IDDAW/train/FOG/gtSeg/67/00000106_mask.json
train,train,FOG,67,00000030,IDDAW/train/FOG/rgb/67/00000030_rgb.png,IDDAW/train/FOG/nir/67/00000030_nir.png,IDDAW/train/FOG/gtSeg/67/00000030_mask.json
train,train,FOG,67,00000023,IDDAW/train/FOG/rgb/67/00000023_rgb.png,IDDAW/train/FOG/nir/67/00000023_nir.png,IDDAW/train/FOG/gtSeg/67/00000023_mask.json
train,train,FOG,67,00000027,IDDAW/train/FOG/rgb/67/00000027_rgb.png,IDDAW/train/FOG/nir/67/00000027_nir.png,IDDAW/train/FOG/gtSeg/67/00000027_mask.json
train,train,FOG,67,00000037,IDDAW/train/FOG/rgb/67/00000037_rgb.png,IDDAW/train/FOG/nir/67/00000037_nir.png,IDDAW/train/FOG/gtSeg/67/00000037_mask.json
train,train,FOG,67,00000020,IDDAW/train/FOG/rgb/67/00000020_rgb.png,IDDAW/train/FOG/nir/67/00000020_nir.png,IDDAW/train/FOG/gtSeg/67/00000020_mask.json
train,train,FOG,67,00000104,IDDAW/train/FOG/rgb/67/00000104_rgb.png,IDDAW/train/FOG/nir/67/00000104_nir.png,IDDAW/train/FOG/gtSeg/67/00000104_mask.json
train,train,FOG,67,00000084,IDDAW/train/FOG/rgb/67/00000084_rgb.png,IDDAW/train/FOG/nir/67/00000084_nir.png,IDDAW/train/FOG/gtSeg/67/00000084_mask.json
train,train,FOG,67,00000067,IDDAW/train/FOG/rgb/67/00000067_rgb.png,IDDAW/train/FOG/nir/67/00000067_nir.png,IDDAW/train/FOG/gtSeg/67/00000067_mask.json
train,train,FOG,67,00000109,IDDAW/train/FOG/rgb/67/00000109_rgb.png,IDDAW/train/FOG/nir/67/00000109_nir.png,IDDAW/train/FOG/gtSeg/67/00000109_mask.json
train,train,FOG,67,00000100,IDDAW/train/FOG/rgb/67/00000100_rgb.png,IDDAW/train/FOG/nir/67/00000100_nir.png,IDDAW/train/FOG/gtSeg/67/00000100_mask.json
train,train,FOG,67,00000099,IDDAW/train/FOG/rgb/67/00000099_rgb.png,IDDAW/train/FOG/nir/67/00000099_nir.png,IDDAW/train/FOG/gtSeg/67/00000099_mask.json
train,train,FOG,67,00000008,IDDAW/train/FOG/rgb/67/00000008_rgb.png,IDDAW/train/FOG/nir/67/00000008_nir.png,IDDAW/train/FOG/gtSeg/67/00000008_mask.json
train,train,FOG,67,00000058,IDDAW/train/FOG/rgb/67/00000058_rgb.png,IDDAW/train/FOG/nir/67/00000058_nir.png,IDDAW/train/FOG/gtSeg/67/00000058_mask.json
train,train,FOG,67,00000002,IDDAW/train/FOG/rgb/67/00000002_rgb.png,IDDAW/train/FOG/nir/67/00000002_nir.png,IDDAW/train/FOG/gtSeg/67/00000002_mask.json
train,train,FOG,67,00000060,IDDAW/train/FOG/rgb/67/00000060_rgb.png,IDDAW/train/FOG/nir/67/00000060_nir.png,IDDAW/train/FOG/gtSeg/67/00000060_mask.json
train,train,FOG,67,00000074,IDDAW/train/FOG/rgb/67/00000074_rgb.png,IDDAW/train/FOG/nir/67/00000074_nir.png,IDDAW/train/FOG/gtSeg/67/00000074_mask.json
